2226;Bonnet Bay;-34.01;151.05;
2227;Gymea;-34.03;151.09;
2228;Miranda;-34.03;151.1;
2229;Caringbah;-34.04;151.12;
2230;Bundeena;-34.09;151.15;
2231;Kurnell;-34.01;151.2;
2232;Audley;-34.08;151.06;
2233;Engadine;-34.07;151.01;
2234;Alfords Point;-33.99;151.02;
2250;Bucketty;-33.11;151.14;
2251;Avoca Beach;-33.46;151.43;
2256;Blackwall;-33.5;151.33;
2257;Booker Bay;-33.51;151.34;
2258;Fountaindale;-33.34;151.39;
2259;Alison;-33.27;151.4;
2260;Erina Heights;-33.43;151.41;
2261;Bateau Bay;-33.38;151.48;
2262;Blue Haven;-33.21;151.49;
2263;Canton Beach;-33.27;151.54;
2264;Balcolyn;-33.1;151.55;
2265;Cooranbong;-33.08;151.45;
2267;Wangi Wangi;-33.07;151.58;
2278;Barnsley;-32.93;151.59;
2280;Belmont;-33.04;151.66;
2281;Blacksmiths;-33.08;151.65;
2282;Eleebana;-32.99;151.64;
2283;Arcadia Vale;-33.06;151.58;
2284;Argenton;-32.93;151.63;
2285;Cameron Park;-32.93;151.66;
2286;Holmesville;-32.91;151.58;
2287;Birmingham Gardens;-32.89;151.69;
2289;Adamstown;-32.93;151.73;
2290;Bennetts Green;-33.0;151.69;
2291;Merewether;-32.94;151.75;
2292;Broadmeadow;-32.92;151.74;
2293;Maryville;-32.91;151.75;
2294;Carrington;-32.92;151.77;
2295;Fern Bay;-32.85;151.81;
2296;Islington;-32.91;151.75;
2297;Tighes Hill;-32.91;151.75;
2298;Georgetown;-32.91;151.73;
2299;Jesmond;-32.9;151.69;
2300;Bar Beach;-32.94;151.77;
2302;Newcastle West;-32.92;151.76;
2303;Hamilton;-32.92;151.75;
2304;Kooragang;-32.88;151.75;
2305;Kotara East;-32.93;151.71;
2306;Windale;-33.0;151.68;
2307;Shortland;-32.88;151.69;
2308;Callaghan;-35.13;147.32;
2309;Dangar;-30.35;148.89;
2311;Allynbrook;-32.36;151.54;
2312;Minimbah;-32.15;152.36;
2314;Williamtown Raaf;-32.8;151.84;
2315;Corlette;-32.72;152.11;
2316;Anna Bay;-32.78;152.08;
2317;Salamander Bay;-32.72;152.08;
2318;Campvale;-32.77;151.85;
2319;Lemon Tree Passage;-32.73;152.04;
2320;Aberglasslyn;-32.69;151.53;
2321;Berry Park;-32.76;151.65;
2322;Beresfield;-32.8;151.66;
2323;Ashtonfield;-32.77;151.6;
2324;Balickera;-32.67;151.81;
2325;Aberdare;-32.84;151.38;
2326;Abermain;-32.81;151.43;
2327;Kurri Kurri;-32.82;151.48;
2328;Bureen;-32.46;150.74;
2329;Cassilis;-31.51;150.64;
2330;Appletree Flat;-32.51;150.86;
2331;Singleton Military Area;-32.69;151.18;
2333;Baerami;-32.39;150.47;
2334;Greta;-32.68;151.39;
2335;Belford;-32.65;151.28;
2336;Aberdeen;-32.16;150.89;
2337;Belltrees;-31.99;151.12;
2338;Ardglen;-31.73;150.79;
2339;Big Jacks Creek;-31.77;150.62;
2340;Appleby;-30.96;150.83;
2341;Werris Creek;-31.35;150.62;
2342;Currabubula;-31.26;150.73;
2343;Blackville;-31.66;150.3;
2344;Duri;-31.22;150.82;
2345;Attunga;-30.93;150.85;
2346;Borah Creek;-30.61;150.51;
2347;Banoon;-30.53;150.44;
2350;Aberfoyle;-30.24;152.01;
2351;University Of New England;-30.49;151.64;
2352;Kootingal;-31.06;151.05;
